#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=LeggiPEM|CODESYSTEMNAME=LeggiPEM|CODESYSTEMDISPLAYNAME=LeggiPEM|VERSION=0|DESCRIPTION=Leggi Provvedimenti e miglioramenti|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=03/12/2013 16:29
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7629.24751_V0|2475181|81 - 1 -  - REQUISITI DI SICUREZZA|REQUISITI DI SICUREZZA|C|0|1|||||1|Tutti i materiali, i macchinari e le apparecchiature, nonch‚ le installazioni e gli impianti elettrici ed elettronici devono essere progettati, realizzati e costruiti a regola d'arte.|||||||||||||03/12/2013 16:29|
7629.24752_V0|2475281|81 - 2 -  - REQUISITIDI SICUREZZA|REQUISITIDI SICUREZZA|C|0|1|||||2|Ferme restando le disposizioni legislative e regolamentari di recepimento delle direttive comunitarie di prodotto, i materiali, i macchinari, le apparecchiature, le installazioni e gli impianti di cui al comma precedente, si considerano costruiti a regola d'arte se sono realizzati secondo le pertinenti norme tecniche.|||||||||||||03/12/2013 16:29|
7629.24753_V0|2475325|25 - 1 - e - Obblighi del medico competente|Obblighi del medico competente|C|0|1||arresto fino a un mese||M|1|Il medico competente consegna al lavoratore, alla cessazione del rapporto di lavoro, copia della cartella sanitaria e di rischio, e gli fornisce le informazioni necessarie relative alla conservazione della medesima -  l'originale della cartella sanitaria e di rischio va conservata, nel rispetto di quanto disposto dal decreto legislativo 30 giugno 2003, n. 196, da parte del datore di lavoro, per almeno dieci anni, salvo il diverso termine previsto da altre disposizioni del presente decreto -|Medico competente|800|200|e||||Articolo 58-1-a|ammenda da 200 a euro 800||||03/12/2013 16:29|
7629.24754_V0|2475482|82 - 1 - a - LAVORI SOTTO TENSIONE|LAVORI SOTTO TENSIONE|C|0|1||arresto da tre a sei mesi||DD|1|E' vietato eseguire lavori sotto tensione. Tali lavori sono tuttavia consentiti nei casi in cui le tensioni su cui si opera sono di sicurezza, secondo quanto previsto dallo stato della tecnica o quando i lavori sono eseguiti nel rispetto delle seguenti condizioni: le procedure adottate e le attrezzature utilizzate sono conformi ai criteri definiti nelle norme tecniche -|Datori di lavoro e dirigenti|6400|2500|a||||Articolo 87-2-e|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24755_V0|24755138|138 - 5 - a - Norme particolari|Norme particolari|C|0|1|||||5|Per i ponteggi di cui alla presente Sezione valgono, in quanto applicabili, le disposizioni relative ai ponteggi in legno. Sono ammesse deroghe alla disposizione di cui all'articolo 125, comma 4, a condizione che l'altezza dei montanti superi di almeno 1 metro l'ultimo impalcato -||||a|||||||||03/12/2013 16:29|
7629.24756_V0|24756138|138 - 5 - b - NORME PARTICOLARI|NORME PARTICOLARI|C|0|1|||||5|Per i ponteggi di cui alla presente Sezione valgono, in quanto applicabili, le disposizioni relative ai ponteggi in legno. Sono ammesse deroghe: alla disposizione di cui all'articolo 126, comma 1, a condizione che l'altezza del parapetto sia non inferiore a 95 cm rispetto al piano di calpestio.||||b|||||||||03/12/2013 16:29|
7629.24757_V0|24757138|138 - 5 - c - Norme particolari|Norme particolari|C|0|1|||||5|Per i ponteggi di cui alla presente Sezione valgono, in quanto applicabili, le disposizioni relative ai ponteggi in legno. Sono ammesse deroghe alla disposizione di cui all'articolo 126, comma 1, a condizione che l'altezza del fermapiede sia non inferiore a 15 cm rispetto al piano di calpestio -||||c|||||||||03/12/2013 16:29|
7629.24758_V0|24758139|139 - 1 -  - Ponti su cavalletti|Ponti su cavalletti|C|0|1|||||1|I ponti su cavalletti non devono aver altezza superiore a metri 2 e non devono essere montati sugli impalcati dei ponteggi. I ponti su cavalletti devono essere conformi ai requisiti specifici indicati nel punto 2.2.2. dell'allegato XVIII.|||||||||||||03/12/2013 16:29|
7629.24759_V0|24759140|140 - 1 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1|||||1|I ponti su ruote devono avere base ampia in modo da resistere, con largo margine di sicurezza, ai carichi ed alle oscillazioni cui possono essere sottoposti durante gli spostamenti o per colpi di vento e in modo che non possano essere ribaltati.|||||||||||||03/12/2013 16:29|
7629.24760_V0|24760140|140 - 2 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1|||||2|Il piano di scorrimento delle ruote deve risultare livellato -  il carico del ponte sul terreno deve essere opportunamente ripartito con tavoloni o altro mezzo equivalente.|||||||||||||03/12/2013 16:29|
7629.24761_V0|24761140|140 - 3 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1||arresto da due a quattro mesi||DD|3|Le ruote del ponte in opera devono essere saldamente bloccate con cunei dalle due parti o con sistemi equivalenti. In ogni caso dispositivi appropriati devono impedire lo spostamento involontario dei ponti su ruote durante l'esecuzione dei lavori in quota.|Datori di lavoro e dirigenti|4800|1000|||||Articolo 159-2-b|ammenda da 1.000 a 4.800 euro||||03/12/2013 16:29|
7629.24762_V0|24762140|140 - 5 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1||sino ad 1 mese|||5|La verticalità dei ponti su ruote deve essere controllata con livello o con pendolino||900|300||||||ammenda da ' 300 a ' 900.||||03/12/2013 16:29|
7629.24763_V0|24763140|140 - 4 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1|||||4|I ponti su ruote devono essere ancorati alla costruzione almeno ogni due piani -  Š ammessaderoga a tale obbligo per i ponti su ruote a torre conformi all'allegato XXIII.|||||||||||||03/12/2013 16:29|
7629.24764_V0|24764140|140 - 6 -  - Ponti su ruote a torre|Ponti su ruote a torre|C|0|1|||||6|I ponti, esclusi quelli usati nei lavori per le linee elettriche di contatto, non devono essere spostati quando su di essi si trovano lavoratori o carichi.|||||||||||||03/12/2013 16:29|
7629.24765_V0|24765141|141 - 1 -  - Strutture speciali|Strutture speciali|C|0|1||arresto sino a due mesi||DD|1|Durante la costruzione o il consolidamento di cornicioni di gronda e di opere sporgenti dai muri, devono essere adottate precauzioni per impedirne la caduta, ponendo armature provvisorie atte a sostenerle fino a che la stabilità dell'opera sia completamente assicurata.|Datori di lavoro e dirigenti|2000|500|||||art. 159 comma 2 lettera c)|ammenda da 500 a 2000 euro||||03/12/2013 16:29|
7629.24766_V0|24766142|142 - 1 -  - Costruzioni di archi, volte e simili|Costruzioni di archi, volte e simili|C|0|1|||||1|Le armature provvisorie per la esecuzione di manufatti, quali archi, volte, architravi, piattabande, solai, scale e di qualsiasi altra opera sporgente dal muro, in cemento armato o in muratura di ogni genere, devono essere costruite in modo da assicurare, in ogni fase del lavoro, la necessaria solidità e con modalità tali da consentire, a getto o costruzione ultimata, il loro progressivo abbassamento e disarmo.|||||||||||||03/12/2013 16:29|
7629.24767_V0|24767142|142 - 2 -  - Costruzioni di archi, volte e simili|Costruzioni di archi, volte e simili|C|0|1|||||2|Le armature provvisorie per grandi opere, come centine per ponti ad arco, per coperture ad ampia luce e simili, che non rientrino negli schemi di uso corrente, devono essere eseguite su progetto redatto da un ingegnere o architetto, corredato dai relativi calcoli di stabilità.|||||||||||||03/12/2013 16:29|
7629.24768_V0|24768142|142 - 3 -  - Costruzioni di archi, volte e simili|Costruzioni di archi, volte e simili|C|0|1|||||3|I disegni esecutivi, firmati dal progettista di cui al comma precedente, devono essere esibiti sul posto di lavoro a richiesta degli organi di vigilanza.|||||||||||||03/12/2013 16:29|
7629.24769_V0|24769143|143 - 1 -  - Posa delle armature e delle centine|Posa delle armature e delle centine|C|0|1|||||1|Prima della posa delle armature e delle centine di sostegno delle opere di cui all'articolo precedente, Š fatto obbligo di assicurarsi della resistenza del terreno o delle strutture sulle quali esse debbono poggiare, in modo da prevenire cedimenti delle armature stesse o delle strutture sottostanti, con particolare riguardo a possibili degradazioni per presenza d'acqua.|||||||||||||03/12/2013 16:29|
7629.24770_V0|24770144|144 - 1 -  - Resistenza delle armature|Resistenza delle armature|C|0|1|||||1|Le armature devono sopportare con sicurezza, oltre il peso delle strutture, anche quello delle persone e dei sovraccarichi eventuali, nonch‚ le sollecitazioni dinamiche che possano dar luogo a vibrazioni durante l'esecuzione dei lavori e quelle prodotte dalla spinta del vento e dell'acqua.|||||||||||||03/12/2013 16:29|
7629.24771_V0|24771144|144 - 2 -  - Resistenza delle armature|Resistenza delle armature|C|0|1|||||2|Il carico gravante al piede dei puntelli di sostegno deve essere opportunamente distribuito|||||||||||||03/12/2013 16:29|
7629.24772_V0|24772145|145 - 1 -  - Disarmo delle armature|Disarmo delle armature|C|0|1||arresto fino a sei mesi||DD|1|Il disarmo delle armature provvisorie di cui al comma 2 dell'articolo 142 deve essere effettuato con cautela dai lavoratori che hanno ricevuto una formazione adeguata e mirata alle operazioni previste sotto la diretta sorveglianza del capo cantiere e sempre dopo che il direttore dei lavori ne abbia data l'autorizzazione.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 159-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24773_V0|24773145|145 - 2 -  - Disarmo delle armature|Disarmo delle armature|C|0|1||arresto fino a sei mesi||DD|2|Ô fatto divieto di disarmare qualsiasi tipo di armatura di sostegno quando sulle strutture insistano carichi accidentali e temporanei.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 159-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24774_V0|2477430|30 - 1 - d - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||1|Il modello di organizzazione e di gestione idoneo ad avere efficacia esimente della responsabilità amministrativa delle persone giuridiche, delle società e delle associazioni anche prive di personalità giuridica di cui al decreto legislativo 8 giugno 2001, n. 231, deve essere adottato ed efficacemente attuato, assicurando un sistema aziendale per l'adempimento di tutti gli obblighi giuridici relativi alle attività di sorveglianza sanitaria||||d|||||||||03/12/2013 16:29|
7629.24775_V0|2477530|30 - 1 - e - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||1|Il modello di organizzazione e di gestione idoneo ad avere efficacia esimente della responsabilità amministrativa delle persone giuridiche, delle società e delle associazioni anche prive di personalità giuridica di cui al decreto legislativo 8 giugno 2001, n. 231, deve essere adottato ed efficacemente attuato, assicurando un sistema aziendale per l'adempimento di tutti gli obblighi giuridici relativi alle attività di informazione e formazione dei lavoratori||||e|||||||||03/12/2013 16:29|
7629.24776_V0|2477630|30 - 1 - f - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||1|Il modello di organizzazione e di gestione idoneo ad avere efficacia esimente della responsabilità amministrativa delle persone giuridiche, delle società e delle associazioni anche prive di personalità giuridica di cui al decreto legislativo 8 giugno 2001, n. 231, deve essere adottato ed efficacemente attuato, assicurando un sistema aziendale per l'adempimento di tutti gli obblighi giuridici relativi alle attività di vigilanza con riferimento al rispetto delle procedure e delle istruzioni di lavoro in sicurezza da parte dei lavoratori||||f|||||||||03/12/2013 16:29|
7629.24777_V0|2477730|30 - 1 - g - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||1|Il modello di organizzazione e di gestione idoneo ad avere efficacia esimente della responsabilità amministrativa delle persone giuridiche, delle società e delle associazioni anche prive di personalità giuridica di cui al decreto legislativo 8 giugno 2001, n. 231, deve essere adottato ed efficacemente attuato, assicurando un sistema aziendale per l'adempimento di tutti gli obblighi giuridici relativi alla acquisizione di documentazioni e certificazioni obbligatorie di legge||||g|||||||||03/12/2013 16:29|
7629.24778_V0|2477830|30 - 1 - h - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||1|Il modello di organizzazione e di gestione idoneo ad avere efficacia esimente della responsabilità amministrativa delle persone giuridiche, delle società e delle associazioni anche prive di personalità giuridica di cui al decreto legislativo 8 giugno 2001, n. 231, deve essere adottato ed efficacemente attuato, assicurando un sistema aziendale per l'adempimento di tutti gli obblighi giuridici relativi alle periodiche verifiche dell'applicazione e dell'efficacia delle procedure adottate.||||h|||||||||03/12/2013 16:29|
7629.24779_V0|2477930|30 - 2 -  - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||2|Il modello organizzativo e gestionale di cui al comma 1 deve prevedere idonei sistemi di registrazione dell'avvenuta effettuazione delle attività di cui al comma 1.|||||||||||||03/12/2013 16:29|
7629.24780_V0|2478030|30 - 3 -  - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||3|Il modello organizzativo deve in ogni caso prevedere, per quanto richiesto dalla natura e dimensioni dell'organizzazione e dal tipo di attività svolta, un'articolazione di funzioni che assicuri le competenze tecniche e i poteri necessari per la verifica, valutazione, gestione e controllo del rischio, nonch‚ un sistema disciplinare idoneo a sanzionare il mancato rispetto delle misure indicate nel modello.|||||||||||||03/12/2013 16:29|
7629.24781_V0|2478130|30 - 4 -  - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||4|Il modello organizzativo deve altres prevedere un idoneo sistema di controllo sull'attuazione del medesimo modello e sul mantenimento nel tempo delle condizioni di idoneità delle misure adottate. Il riesame e l'eventuale modifica del modello organizzativo devono essere adottati, quando siano scoperte violazioni significative delle norme relative alla prevenzione degli infortuni e all'igiene sul lavoro, ovvero in occasione di mutamenti nell'organizzazione e nell'attività in relazione al progresso scientifico e tecnologico.|||||||||||||03/12/2013 16:29|
7629.24782_V0|2478230|30 - 5 -  - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||5|In sede di prima applicazione, i modelli di organizzazione aziendale definiti conformemente alle Linee guida UNI-INAIL per un sistema di gestione della salute e sicurezza sul lavoro (SGSL) del 28 settembre 2001 o al British Standard OHSAS 18001:2007 si presumono conformi ai requisiti di cui al presente articolo per le parti corrispondenti. Agli stessi fini ulteriori modelli di organizzazione e gestione aziendale possono essere indicati dalla Commissione di cui all'articolo 6.|||||||||||||03/12/2013 16:29|
7629.24783_V0|2478330|30 - 6 -  - Modelli di organizzazione e di gestione|Modelli di organizzazione e di gestione|C|0|1|||||6|L'adozione del modello di organizzazione e di gestione di cui al presente articolo nelle imprese fino a 50 lavoratori rientra tra le attività finanziabili ai sensi dell'articolo 11.|||||||||||||03/12/2013 16:29|
7629.24784_V0|2478431|31 - 1 -  - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||1|Salvo quanto previsto dall'articolo 34, il datore di lavoro organizza il servizio di prevenzione e protezione all'interno della azienda o della unità produttiva, o incarica persone o servizi esterni costituiti anche presso le associazioni dei datori di lavoro o gli organismi paritetici, secondo le regole di cui al presente articolo.|||||||||||||03/12/2013 16:29|
7629.24785_V0|2478531|31 - 2 -  - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||2|Gli addetti e i responsabili dei servizi, interni o esterni, di cui al comma 1, devono possedere le capacità e i requisiti professionali di cui all'articolo 32, devono essere in numero sufficiente rispetto alle caratteristiche dell'azienda e disporre di mezzi e di tempo adeguati per lo svolgimento dei compiti loro assegnati. Essi non possono subire pregiudizio a causa della attività svolta nell'espletamento del proprio incarico.|||||||||||||03/12/2013 16:29|
7629.24786_V0|2478631|31 - 3 -  - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||3|Nell'ipotesi di utilizzo di un servizio interno, il datore di lavoro pu• avvalersi di persone esterne alla azienda in possesso delle conoscenze professionali necessarie, per integrare, ove occorra, l'azione di prevenzione e protezione del servizio.|||||||||||||03/12/2013 16:29|
7629.24787_V0|2478731|31 - 4 -  - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||4|Il ricorso a persone o servizi esterni Š obbligatorio in assenza di dipendenti che, all'interno dell'azienda ovvero dell'unità produttiva, siano in possesso dei requisiti di cui all'articolo 32.|||||||||||||03/12/2013 16:29|
7629.24788_V0|2478831|31 - 5 -  - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||5|Ove il datore di lavoro ricorra a persone o servizi esterni non Š per questo esonerato dalla propria responsabilità in materia.|||||||||||||03/12/2013 16:29|
7629.24789_V0|2478931|31 - 6 - a - Servizio di prevenzione e protezione|Servizio di prevenzione e protezione|C|0|1|||||6|L'istituzione del servizio di prevenzione e protezione all'interno dell'azienda, ovvero dell'unità produttiva, Š comunque obbligatoria nei seguenti casi nelle aziende industriali di cui all'articolo 2 del decreto legislativo 17 agosto 1999, n. 334 e successive modificazioni, soggette all'obbligo di notifica o rapporto, ai sensi degli articoli 6 e 8 del medesimo decreto||||a|||||||||03/12/2013 16:29|
7629.24790_V0|24790278|278 - 1 - b - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|1|Nelle attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro fornisce ai lavoratori, sulla base delle conoscenze disponibili, informazioni ed istruzioni, in particolare per quanto riguarda le precauzioni  da prendere per evitare l'esposizione.|Datori di lavoro e dirigenti|6400|2500|b||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24791_V0|24791278|278 - 1 - c - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|1|Nelle attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro fornisce ai lavoratori, sulla base delle conoscenze disponibili, informazioni ed istruzioni, in particolare per quanto riguarda le misure igieniche da osservare.|Datori di lavoro e dirigenti|6400|2500|c||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24792_V0|24792278|278 - 1 - d - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|1|Nelle attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro fornisce ai lavoratori, sulla base delle conoscenze disponibili, informazioni ed istruzioni, in particolare per quanto riguarda la funzione degli indumenti di lavoro e protettivi e dei dispositivi di protezione individuale ed il loro corretto impiego.|Datori di lavoro e dirigenti|6400|2500|d||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24793_V0|24793278|278 - 1 - e - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|1|Nelle attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro fornisce ai lavoratori, sulla base delle conoscenze disponibili, informazioni ed istruzioni, in particolare per quanto riguarda le procedure da seguire per la manipolazione di agenti biologici del gruppo 4.|Datori di lavoro e dirigenti|6400|2500|e||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24794_V0|24794278|278 - 1 - f - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|1|Nelle attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro fornisce ai lavoratori, sulla base delle conoscenze disponibili, informazioni ed istruzioni, in particolare per quanto riguarda il modo di prevenire il verificarsi di infortuni e le misure da adottare per ridurne al minimo le conseguenze.|Datori di lavoro e dirigenti|6400|2500|f||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24795_V0|24795278|278 - 2 -  - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro assicura ai lavoratori una formazione adeguata in particolare in ordine a quanto indicato al comma 1.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24796_V0|24796278|278 - 3 -  - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|3|L'informazione e la formazione di cui ai commi 1 e 2 sono fornite prima che i lavoratori siano adibiti alle attività in questione, e ripetute, con frequenza almeno quinquennale, e comunque ogni qualvolta si verificano nelle lavorazioni cambiamenti che influiscono sulla natura e sul grado dei rischi.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24797_V0|24797278|278 - 4 -  - Informazioni e formazione|Informazioni e formazione|C|0|1||arresto da tre a sei mesi||DD|4|Nel luogo di lavoro sono apposti in posizione ben visibile cartelli su cui sono riportate le procedure da seguire in caso di infortunio od incidente.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24798_V0|24798277|277 - 1 -  - Misure di emergenza|Misure di emergenza|C|0|1||arresto fino a quindici giorni||L|1|Se si verificano incidenti che possono provocare la dispersione nell'ambiente di un agente biologico appartenente ai gruppi 2, 3 o 4, i lavoratori devono abbandonare immediatamente la zona interessata, cui possono accedere soltanto quelli addetti ai necessari interventi, con l'obbligo di usare gli idonei mezzi di protezione.|Lavoratori|400|100|||||Articolo 285-1-b|ammenda da 100 a 400 euro||||03/12/2013 16:29|
7629.24799_V0|24799277|277 - 2 -  - Misure di emergenza|Misure di emergenza|C|0|1||arresto fino a tre mesi||DD|2|Il datore di lavoro informa al pi— presto l'organo di vigilanza territorialmente competente, nonch‚ i lavoratori ed il rappresentante per la sicurezza, dell'evento, delle cause che lo hanno determinato e delle misure che intende adottare, o che ha già adottato, per porre rimedio alla situazione creatasi.|Datori di lavoro e dirigenti|2000|800|||||Articolo 282-2-b|ammenda da 800 a 2.000 euro||||03/12/2013 16:29|
7629.24800_V0|24800277|277 - 3 -  - Misure di emergenza|Misure di emergenza|C|0|1||arresto fino a un mese||L|3|I lavoratori segnalano immediatamente al datore di lavoro o al dirigente o  al preposto, qualsiasi infortunio o incidente relativo all'uso di agenti biologici.|Lavoratori|800|300|||||Articolo 285-1-a|ammenda da 300 a 800 euro||||03/12/2013 16:29|
7629.24801_V0|24801276|276 - 1 -  - Misure specifiche per i processi industriali|Misure specifiche per i processi industriali|C|0|1||arresto da tre a sei mesi||DD|1|Fatto salvo quanto specificatamente previsto all'allegato XLVII, punto 6, nei processi industriali comportanti l'uso di agenti biologici dei gruppi 2, 3 e 4, il datore di lavoro adotta misure opportunamente scelte tra quelle elencate nell'allegato XLVIII, tenendo anche conto dei criteri di cui all'articolo 275.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24802_V0|24802276|276 - 2 -  - Misure specifiche per i processi industriali|Misure specifiche per i processi industriali|C|0|1||arresto da tre a sei mesi||DD|2|Nel caso di agenti biologici non ancora classificati, il cui uso pu• far sorgere un rischio grave per la salute dei lavoratori, il datore di lavoro adotta misure corrispondenti almeno a quelle del terzo  livello di contenimento.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24803_V0|24803272|272 - 2 - l - Misure tecniche, organizzative, procedurali|Misure tecniche, organizzative, procedurali|C|0|1||arresto da tre a sei mesi||DD|2|In particolare, il datore di lavoro predispone i mezzi necessari per la raccolta, l'immagazzinamento e lo smaltimento dei rifiuti in condizioni di sicurezza, mediante l'impiego di contenitori adeguati ed identificabili eventualmente dopo idoneo trattamento dei rifiuti stessi.|Datori di lavoro e dirigenti|6400|2500|l||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24804_V0|24804271|271 - 1 - a - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare della classificazione degli agenti biologici che presentano o possono presentare un pericolo per la salute umana quale risultante dall'allegato XLVI o, in assenza, di quella effettuata dal datore di lavoro stesso sulla base delle conoscenze disponibili e seguendo i criteri di cui all'articolo 268, commi 1 e 2.|Datori di lavoro|6400|2500|a||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24805_V0|24805271|271 - 1 - b - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare dell'informazione sulle malattie che possono essere contratte.|Datori di lavoro|6400|2500|b||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24806_V0|24806271|271 - 1 - c - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare dei potenziali effetti allergici e tossici.|Datori di lavoro|6400|2500|c||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24807_V0|24807271|271 - 1 - d - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare della conoscenza di una patologia della quale Š affetto un lavoratore, che Š da porre in correlazione diretta all'attività lavorativa svolta.|Datori di lavoro|6400|2500|d||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24808_V0|24808271|271 - 1 - e - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare delle eventuali ulteriori situazioni rese note dall'autorità sanitaria competente che possono influire sul rischio.|Datori di lavoro|6400|2500|e||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24809_V0|24809271|271 - 1 - f - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare del sinergismo dei diversi gruppi di agenti biologici utilizzati.|Datori di lavoro|6400|2500|f||||Articolo 282-1|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
7629.24810_V0|24810271|271 - 2 -  - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro applica i principi di buona prassi microbiologica, ed adotta, in relazione ai rischi accertati, le misure protettive e preventive di cui al presente titolo, adattandole alle particolarità delle situazioni lavorative.|Datori di lavoro e dirigenti|6400|2500|||||Articolo 282-2-a|ammenda da 2.500 a 6.400 euro||||03/12/2013 16:29|
